event_id,user_id,event_type,event_timestamp,page_url,campaign_id
8979,156,email_click,2025-07-19 14:09:09,/page/71,
8980,71,page_view,2025-08-01 14:09:09,/page/10,40.0
8981,30,page_view,2025-08-06 14:09:09,/page/46,
8982,385,page_view,2025-07-16 14:09:09,/page/43,
8983,261,add_to_cart,2025-07-16 14:09:09,/page/60,44.0
8984,687,page_view,2025-07-27 14:09:09,/page/83,
8985,54,purchase,2025-07-13 14:09:09,/page/46,
8986,549,signup,2025-07-25 14:09:09,/page/53,
8987,520,email_click,2025-07-28 14:09:09,/page/3,39.0
8988,725,purchase,2025-08-10 14:09:09,/page/80,
8989,390,page_view,2025-08-06 14:09:09,/page/43,6.0
8990,759,email_click,2025-07-18 14:09:09,/page/48,46.0
8991,394,purchase,2025-07-18 14:09:09,/page/13,31.0
8992,835,email_click,2025-08-06 14:09:09,/page/14,
8993,214,page_view,2025-08-05 14:09:09,/page/39,
8994,416,add_to_cart,2025-07-24 14:09:09,/page/54,
8995,180,email_click,2025-08-09 14:09:09,/page/41,
8996,558,purchase,2025-07-12 14:09:09,/page/97,36.0
8997,904,email_click,2025-07-19 14:09:09,/page/58,
8998,958,add_to_cart,2025-07-16 14:09:09,/page/53,
8999,782,signup,2025-07-16 14:09:09,/page/5,22.0
9000,143,email_click,2025-07-28 14:09:09,/page/90,
9001,982,add_to_cart,2025-07-14 14:09:09,/page/19,
9002,728,email_click,2025-08-09 14:09:09,/page/12,27.0
9003,731,email_click,2025-08-09 14:09:09,/page/53,
9004,253,email_click,2025-07-20 14:09:09,/page/93,
9005,906,signup,2025-07-16 14:09:09,/page/12,
9006,333,page_view,2025-08-08 14:09:09,/page/2,
9007,508,purchase,2025-08-04 14:09:09,/page/81,
9008,703,add_to_cart,2025-07-23 14:09:09,/page/16,
9009,430,email_click,2025-07-22 14:09:09,/page/66,2.0
9010,711,signup,2025-08-09 14:09:09,/page/60,20.0
9011,948,page_view,2025-07-27 14:09:09,/page/47,
9012,339,signup,2025-07-13 14:09:09,/page/18,12.0
9013,701,purchase,2025-07-23 14:09:09,/page/64,
9014,419,email_click,2025-07-13 14:09:09,/page/9,21.0
9015,523,purchase,2025-07-27 14:09:09,/page/80,42.0
9016,8,email_click,2025-07-18 14:09:09,/page/44,
9017,564,page_view,2025-07-18 14:09:09,/page/76,
9018,792,page_view,2025-07-22 14:09:09,/page/46,
9019,221,add_to_cart,2025-07-14 14:09:09,/page/50,25.0
9020,844,add_to_cart,2025-07-17 14:09:09,/page/94,
9021,100,page_view,2025-07-18 14:09:09,/page/30,
9022,255,page_view,2025-07-14 14:09:09,/page/66,
9023,245,add_to_cart,2025-08-09 14:09:09,/page/1,10.0
9024,421,signup,2025-08-02 14:09:09,/page/62,
9025,764,signup,2025-07-22 14:09:09,/page/71,
9026,878,signup,2025-07-12 14:09:09,/page/94,
9027,301,page_view,2025-07-11 14:09:09,/page/8,
9028,677,page_view,2025-07-22 14:09:09,/page/1,
9029,919,email_click,2025-08-06 14:09:09,/page/79,31.0
9030,181,purchase,2025-08-05 14:09:09,/page/99,21.0
9031,119,purchase,2025-07-30 14:09:09,/page/81,
9032,208,purchase,2025-07-11 14:09:09,/page/26,50.0
9033,95,signup,2025-07-23 14:09:09,/page/10,
9034,239,purchase,2025-08-09 14:09:09,/page/64,2.0
9035,904,email_click,2025-07-31 14:09:09,/page/30,
9036,956,purchase,2025-07-11 14:09:09,/page/76,15.0
9037,500,purchase,2025-07-21 14:09:09,/page/63,
9038,214,signup,2025-07-28 14:09:09,/page/72,13.0
9039,639,add_to_cart,2025-07-23 14:09:09,/page/65,
9040,385,email_click,2025-08-04 14:09:09,/page/84,
9041,239,purchase,2025-07-12 14:09:09,/page/87,
9042,827,purchase,2025-08-08 14:09:09,/page/18,
9043,810,page_view,2025-08-02 14:09:09,/page/84,
9044,51,signup,2025-07-11 14:09:09,/page/38,
9045,852,page_view,2025-08-03 14:09:09,/page/45,
9046,742,signup,2025-07-17 14:09:09,/page/73,
9047,283,email_click,2025-08-07 14:09:09,/page/19,
9048,572,add_to_cart,2025-07-14 14:09:09,/page/59,
9049,781,add_to_cart,2025-07-28 14:09:09,/page/80,
9050,596,add_to_cart,2025-08-09 14:09:09,/page/88,
9051,794,page_view,2025-07-14 14:09:09,/page/12,
9052,377,purchase,2025-08-07 14:09:09,/page/91,
9053,503,add_to_cart,2025-07-11 14:09:09,/page/15,50.0
9054,969,add_to_cart,2025-08-01 14:09:09,/page/9,
9055,105,email_click,2025-08-06 14:09:09,/page/81,
9056,764,email_click,2025-07-28 14:09:09,/page/31,
9057,602,signup,2025-07-23 14:09:09,/page/6,
9058,632,email_click,2025-07-14 14:09:09,/page/48,
9059,96,page_view,2025-08-03 14:09:09,/page/31,
9060,552,signup,2025-07-23 14:09:09,/page/99,
9061,789,signup,2025-07-11 14:09:09,/page/25,
9062,103,add_to_cart,2025-08-01 14:09:09,/page/29,
9063,484,purchase,2025-07-16 14:09:09,/page/49,19.0
9064,256,signup,2025-07-31 14:09:09,/page/93,
9065,405,purchase,2025-07-22 14:09:09,/page/20,
9066,214,email_click,2025-07-28 14:09:09,/page/100,
9067,30,add_to_cart,2025-07-28 14:09:09,/page/15,
9068,634,page_view,2025-07-17 14:09:09,/page/39,
9069,197,email_click,2025-07-18 14:09:09,/page/11,
9070,283,page_view,2025-07-15 14:09:09,/page/32,
9071,279,page_view,2025-07-19 14:09:09,/page/44,
9072,188,add_to_cart,2025-08-02 14:09:09,/page/47,
9073,893,add_to_cart,2025-08-06 14:09:09,/page/64,
9074,188,page_view,2025-07-22 14:09:09,/page/61,
9075,687,page_view,2025-08-08 14:09:09,/page/38,
9076,168,email_click,2025-07-29 14:09:09,/page/86,32.0
9077,194,add_to_cart,2025-07-15 14:09:09,/page/82,
9078,331,add_to_cart,2025-08-01 14:09:09,/page/67,
9079,783,email_click,2025-08-05 14:09:09,/page/95,
9080,445,signup,2025-07-21 14:09:09,/page/8,44.0
9081,919,page_view,2025-08-10 14:09:09,/page/95,
9082,931,add_to_cart,2025-07-23 14:09:09,/page/95,
9083,460,page_view,2025-07-18 14:09:09,/page/9,
9084,974,purchase,2025-08-08 14:09:09,/page/89,
9085,271,signup,2025-07-14 14:09:09,/page/97,
9086,43,page_view,2025-07-16 14:09:09,/page/8,
9087,256,page_view,2025-07-20 14:09:09,/page/86,
9088,730,signup,2025-08-05 14:09:09,/page/39,
9089,227,add_to_cart,2025-08-05 14:09:09,/page/57,
9090,316,purchase,2025-07-21 14:09:09,/page/5,14.0
9091,592,add_to_cart,2025-07-25 14:09:09,/page/39,
9092,287,email_click,2025-07-21 14:09:09,/page/75,
9093,921,add_to_cart,2025-07-19 14:09:09,/page/20,12.0
9094,485,signup,2025-07-18 14:09:09,/page/83,
9095,162,signup,2025-08-05 14:09:09,/page/98,
9096,295,email_click,2025-07-29 14:09:09,/page/33,
9097,125,purchase,2025-07-30 14:09:09,/page/46,46.0
9098,415,add_to_cart,2025-07-20 14:09:09,/page/50,
9099,235,email_click,2025-07-31 14:09:09,/page/47,22.0
9100,513,purchase,2025-07-24 14:09:09,/page/74,
9101,924,email_click,2025-07-18 14:09:09,/page/73,3.0
9102,954,purchase,2025-08-03 14:09:09,/page/61,
9103,259,purchase,2025-07-12 14:09:09,/page/96,
9104,805,email_click,2025-07-30 14:09:09,/page/43,
9105,778,page_view,2025-07-22 14:09:09,/page/16,50.0
9106,72,add_to_cart,2025-07-15 14:09:09,/page/7,13.0
9107,755,page_view,2025-08-06 14:09:09,/page/24,
9108,789,signup,2025-07-15 14:09:09,/page/13,48.0
9109,984,signup,2025-07-16 14:09:09,/page/54,
9110,94,email_click,2025-07-11 14:09:09,/page/59,
9111,103,page_view,2025-07-20 14:09:09,/page/19,42.0
9112,530,add_to_cart,2025-07-22 14:09:09,/page/28,9.0
9113,334,add_to_cart,2025-07-28 14:09:09,/page/84,
9114,57,signup,2025-08-10 14:09:09,/page/37,48.0
9115,626,email_click,2025-07-14 14:09:09,/page/71,
9116,491,page_view,2025-07-24 14:09:09,/page/2,
9117,299,page_view,2025-07-25 14:09:09,/page/36,35.0
9118,55,page_view,2025-07-13 14:09:09,/page/70,26.0
9119,339,email_click,2025-07-28 14:09:09,/page/84,
9120,214,email_click,2025-07-14 14:09:09,/page/32,24.0
9121,150,add_to_cart,2025-08-06 14:09:09,/page/99,
9122,1000,add_to_cart,2025-07-22 14:09:09,/page/50,
9123,587,purchase,2025-07-28 14:09:09,/page/35,
9124,442,purchase,2025-08-01 14:09:09,/page/90,36.0
9125,879,add_to_cart,2025-07-13 14:09:09,/page/2,
9126,571,email_click,2025-07-25 14:09:09,/page/47,
9127,218,add_to_cart,2025-07-13 14:09:09,/page/48,
9128,419,add_to_cart,2025-08-08 14:09:09,/page/85,
9129,59,signup,2025-07-20 14:09:09,/page/62,
9130,132,purchase,2025-07-22 14:09:09,/page/24,
9131,41,email_click,2025-08-06 14:09:09,/page/79,
9132,150,signup,2025-07-28 14:09:09,/page/18,
9133,499,page_view,2025-08-09 14:09:09,/page/9,
9134,13,email_click,2025-08-09 14:09:09,/page/37,
9135,960,email_click,2025-07-30 14:09:09,/page/66,
9136,491,add_to_cart,2025-08-06 14:09:09,/page/87,
9137,607,email_click,2025-07-31 14:09:09,/page/29,31.0
9138,899,purchase,2025-07-25 14:09:09,/page/65,
9139,678,signup,2025-07-15 14:09:09,/page/27,
9140,239,email_click,2025-07-30 14:09:09,/page/51,44.0
9141,450,signup,2025-07-29 14:09:09,/page/2,
9142,493,add_to_cart,2025-07-14 14:09:09,/page/57,
9143,960,signup,2025-07-29 14:09:09,/page/19,
9144,208,signup,2025-08-09 14:09:09,/page/57,45.0
9145,589,email_click,2025-07-11 14:09:09,/page/74,
9146,760,purchase,2025-07-29 14:09:09,/page/5,
9147,345,signup,2025-08-04 14:09:09,/page/68,
9148,202,email_click,2025-08-05 14:09:09,/page/35,39.0
9149,473,page_view,2025-07-18 14:09:09,/page/70,
9150,446,add_to_cart,2025-08-09 14:09:09,/page/49,
9151,693,add_to_cart,2025-07-30 14:09:09,/page/51,
9152,278,email_click,2025-08-08 14:09:09,/page/61,28.0
9153,649,purchase,2025-07-12 14:09:09,/page/44,
9154,283,page_view,2025-07-23 14:09:09,/page/65,
9155,528,page_view,2025-07-29 14:09:09,/page/70,
9156,944,email_click,2025-07-25 14:09:09,/page/91,37.0
9157,198,add_to_cart,2025-07-17 14:09:09,/page/3,
9158,292,purchase,2025-07-29 14:09:09,/page/93,
9159,67,signup,2025-07-14 14:09:09,/page/46,22.0
9160,133,purchase,2025-07-11 14:09:09,/page/91,
9161,68,add_to_cart,2025-07-11 14:09:09,/page/98,22.0
9162,142,purchase,2025-07-31 14:09:09,/page/4,48.0
9163,198,page_view,2025-07-14 14:09:09,/page/70,
9164,478,add_to_cart,2025-07-16 14:09:09,/page/94,
9165,52,add_to_cart,2025-07-28 14:09:09,/page/61,30.0
9166,977,add_to_cart,2025-08-09 14:09:09,/page/32,
9167,117,purchase,2025-07-16 14:09:09,/page/65,40.0
9168,214,page_view,2025-07-29 14:09:09,/page/26,39.0
9169,524,purchase,2025-08-06 14:09:09,/page/68,27.0
9170,278,add_to_cart,2025-07-27 14:09:09,/page/81,
9171,516,email_click,2025-08-01 14:09:09,/page/68,
9172,402,add_to_cart,2025-08-03 14:09:09,/page/95,
9173,117,signup,2025-07-21 14:09:09,/page/94,
9174,960,page_view,2025-07-28 14:09:09,/page/89,
9175,994,signup,2025-07-19 14:09:09,/page/9,
9176,530,page_view,2025-07-25 14:09:09,/page/87,
9177,640,purchase,2025-07-20 14:09:09,/page/10,14.0
9178,600,page_view,2025-08-08 14:09:09,/page/99,
9179,417,signup,2025-07-23 14:09:09,/page/26,28.0
9180,401,email_click,2025-08-02 14:09:09,/page/94,
9181,552,signup,2025-08-04 14:09:09,/page/38,
9182,63,signup,2025-08-08 14:09:09,/page/71,
9183,176,signup,2025-08-07 14:09:09,/page/59,16.0
9184,126,signup,2025-07-22 14:09:09,/page/55,
9185,328,email_click,2025-07-14 14:09:09,/page/79,
9186,226,email_click,2025-08-06 14:09:09,/page/9,
9187,495,page_view,2025-08-06 14:09:09,/page/38,
9188,979,page_view,2025-08-01 14:09:09,/page/67,23.0
9189,868,add_to_cart,2025-07-28 14:09:09,/page/31,
9190,545,add_to_cart,2025-08-04 14:09:09,/page/15,
9191,595,page_view,2025-08-05 14:09:09,/page/5,
9192,944,purchase,2025-08-06 14:09:09,/page/83,
9193,757,email_click,2025-08-09 14:09:09,/page/85,
9194,627,purchase,2025-07-18 14:09:09,/page/12,
9195,305,purchase,2025-07-26 14:09:09,/page/47,
9196,36,page_view,2025-07-22 14:09:09,/page/26,
9197,174,page_view,2025-07-14 14:09:09,/page/47,41.0
9198,894,page_view,2025-07-14 14:09:09,/page/71,
9199,135,add_to_cart,2025-07-20 14:09:09,/page/54,
9200,3,add_to_cart,2025-07-18 14:09:09,/page/7,
9201,772,add_to_cart,2025-07-14 14:09:09,/page/81,
9202,658,signup,2025-07-15 14:09:09,/page/34,
9203,283,signup,2025-07-22 14:09:09,/page/13,
9204,362,signup,2025-07-12 14:09:09,/page/79,42.0
9205,126,add_to_cart,2025-07-20 14:09:09,/page/25,
9206,121,signup,2025-07-15 14:09:09,/page/4,3.0
9207,731,email_click,2025-07-24 14:09:09,/page/77,
9208,691,purchase,2025-07-17 14:09:09,/page/52,
9209,82,page_view,2025-07-20 14:09:09,/page/38,10.0
9210,97,purchase,2025-07-18 14:09:09,/page/27,32.0
9211,16,purchase,2025-07-16 14:09:09,/page/8,
9212,423,page_view,2025-07-15 14:09:09,/page/60,34.0
9213,104,add_to_cart,2025-07-11 14:09:09,/page/89,37.0
9214,252,add_to_cart,2025-08-03 14:09:09,/page/29,
9215,263,add_to_cart,2025-07-30 14:09:09,/page/85,
9216,211,page_view,2025-07-18 14:09:09,/page/96,
9217,530,page_view,2025-07-26 14:09:09,/page/50,
9218,747,purchase,2025-08-07 14:09:09,/page/21,
9219,668,signup,2025-07-30 14:09:09,/page/44,
9220,490,signup,2025-08-10 14:09:09,/page/20,
9221,904,page_view,2025-08-02 14:09:09,/page/53,
9222,57,add_to_cart,2025-07-31 14:09:09,/page/9,
9223,929,page_view,2025-08-08 14:09:09,/page/49,
9224,873,purchase,2025-08-07 14:09:09,/page/9,47.0
9225,982,purchase,2025-07-29 14:09:09,/page/42,
9226,191,page_view,2025-07-25 14:09:09,/page/4,
9227,775,page_view,2025-08-02 14:09:09,/page/89,
9228,260,purchase,2025-08-02 14:09:09,/page/16,
9229,315,signup,2025-07-22 14:09:09,/page/43,
9230,3,email_click,2025-07-27 14:09:09,/page/20,
9231,685,signup,2025-07-25 14:09:09,/page/78,15.0
9232,972,add_to_cart,2025-07-16 14:09:09,/page/81,
9233,754,add_to_cart,2025-07-17 14:09:09,/page/92,
9234,451,page_view,2025-07-27 14:09:09,/page/77,
9235,380,add_to_cart,2025-07-15 14:09:09,/page/39,22.0
9236,793,page_view,2025-07-19 14:09:09,/page/64,
9237,830,purchase,2025-08-04 14:09:09,/page/65,
9238,695,add_to_cart,2025-08-08 14:09:09,/page/16,
9239,779,purchase,2025-07-12 14:09:09,/page/18,
9240,634,add_to_cart,2025-07-23 14:09:09,/page/1,32.0
9241,127,add_to_cart,2025-07-26 14:09:09,/page/2,25.0
9242,896,email_click,2025-08-08 14:09:09,/page/67,19.0
9243,966,page_view,2025-07-17 14:09:09,/page/14,11.0
9244,887,page_view,2025-07-13 14:09:09,/page/85,
9245,52,email_click,2025-08-07 14:09:09,/page/86,
9246,436,page_view,2025-08-10 14:09:09,/page/7,8.0
9247,586,signup,2025-07-18 14:09:09,/page/61,
9248,881,email_click,2025-07-28 14:09:09,/page/61,
9249,199,purchase,2025-08-10 14:09:09,/page/74,6.0
9250,819,add_to_cart,2025-07-28 14:09:09,/page/93,
9251,713,purchase,2025-08-04 14:09:09,/page/70,
9252,453,purchase,2025-07-30 14:09:09,/page/74,
9253,451,purchase,2025-07-31 14:09:09,/page/63,
9254,110,purchase,2025-07-27 14:09:09,/page/43,
9255,590,signup,2025-07-25 14:09:09,/page/33,
9256,731,purchase,2025-08-06 14:09:09,/page/100,
9257,239,page_view,2025-07-29 14:09:09,/page/69,6.0
9258,943,email_click,2025-07-31 14:09:09,/page/77,
9259,601,email_click,2025-08-10 14:09:09,/page/26,41.0
9260,164,signup,2025-07-21 14:09:09,/page/26,
9261,614,add_to_cart,2025-08-09 14:09:09,/page/56,
9262,290,email_click,2025-07-15 14:09:09,/page/18,
9263,826,purchase,2025-08-07 14:09:09,/page/19,
9264,213,email_click,2025-07-17 14:09:09,/page/15,
9265,535,email_click,2025-07-20 14:09:09,/page/57,
9266,712,add_to_cart,2025-08-04 14:09:09,/page/37,6.0
9267,676,add_to_cart,2025-07-31 14:09:09,/page/44,
9268,887,email_click,2025-07-11 14:09:09,/page/79,38.0
9269,723,signup,2025-07-19 14:09:09,/page/99,
9270,240,email_click,2025-07-15 14:09:09,/page/8,
9271,398,email_click,2025-07-17 14:09:09,/page/58,33.0
9272,968,email_click,2025-08-07 14:09:09,/page/100,23.0
9273,886,email_click,2025-07-21 14:09:09,/page/33,
9274,812,purchase,2025-08-03 14:09:09,/page/30,
9275,933,email_click,2025-08-10 14:09:09,/page/46,
9276,218,purchase,2025-07-19 14:09:09,/page/51,
9277,776,email_click,2025-07-11 14:09:09,/page/91,
9278,348,email_click,2025-07-27 14:09:09,/page/77,
9279,338,purchase,2025-08-08 14:09:09,/page/20,8.0
9280,678,signup,2025-07-11 14:09:09,/page/6,
9281,740,purchase,2025-07-12 14:09:09,/page/48,
9282,668,add_to_cart,2025-07-13 14:09:09,/page/5,3.0
9283,329,add_to_cart,2025-07-18 14:09:09,/page/54,33.0
9284,797,email_click,2025-07-18 14:09:09,/page/7,
9285,280,add_to_cart,2025-07-28 14:09:09,/page/41,48.0
9286,252,email_click,2025-07-11 14:09:09,/page/23,
9287,481,signup,2025-07-24 14:09:09,/page/53,
9288,168,email_click,2025-08-08 14:09:09,/page/35,16.0
9289,79,page_view,2025-07-18 14:09:09,/page/48,
9290,991,email_click,2025-08-10 14:09:09,/page/14,
9291,743,page_view,2025-07-26 14:09:09,/page/57,
9292,410,add_to_cart,2025-07-29 14:09:09,/page/7,26.0
9293,823,add_to_cart,2025-07-21 14:09:09,/page/64,
9294,911,purchase,2025-07-11 14:09:09,/page/59,36.0
9295,978,signup,2025-07-23 14:09:09,/page/61,
9296,465,page_view,2025-08-10 14:09:09,/page/56,
9297,159,purchase,2025-07-23 14:09:09,/page/18,
9298,691,purchase,2025-07-30 14:09:09,/page/43,
9299,969,purchase,2025-07-27 14:09:09,/page/57,
9300,527,page_view,2025-07-20 14:09:09,/page/15,
9301,857,page_view,2025-07-14 14:09:09,/page/5,26.0
9302,329,purchase,2025-07-15 14:09:09,/page/45,3.0
9303,681,purchase,2025-07-18 14:09:09,/page/3,
9304,285,add_to_cart,2025-07-18 14:09:09,/page/81,13.0
9305,470,add_to_cart,2025-07-25 14:09:09,/page/85,
9306,487,purchase,2025-08-10 14:09:09,/page/78,14.0
9307,635,add_to_cart,2025-07-30 14:09:09,/page/37,
9308,307,purchase,2025-07-24 14:09:09,/page/71,8.0
9309,705,add_to_cart,2025-08-03 14:09:09,/page/70,
9310,762,signup,2025-08-07 14:09:09,/page/9,
9311,499,email_click,2025-08-04 14:09:09,/page/10,
9312,126,email_click,2025-07-11 14:09:09,/page/56,
9313,830,add_to_cart,2025-07-23 14:09:09,/page/70,
9314,721,purchase,2025-07-20 14:09:09,/page/99,
9315,643,purchase,2025-08-02 14:09:09,/page/99,
9316,80,add_to_cart,2025-07-19 14:09:09,/page/72,
9317,224,email_click,2025-07-16 14:09:09,/page/34,23.0
9318,899,email_click,2025-07-24 14:09:09,/page/60,16.0
9319,629,page_view,2025-07-14 14:09:09,/page/73,
9320,561,signup,2025-08-07 14:09:09,/page/29,
9321,197,purchase,2025-07-18 14:09:09,/page/14,
9322,54,email_click,2025-07-31 14:09:09,/page/54,12.0
9323,253,purchase,2025-07-15 14:09:09,/page/35,
9324,991,email_click,2025-07-30 14:09:09,/page/98,46.0
9325,251,email_click,2025-07-20 14:09:09,/page/94,
9326,249,add_to_cart,2025-08-03 14:09:09,/page/27,
9327,499,add_to_cart,2025-07-25 14:09:09,/page/86,
9328,764,email_click,2025-07-31 14:09:09,/page/8,
9329,563,add_to_cart,2025-07-13 14:09:09,/page/79,
9330,600,email_click,2025-07-16 14:09:09,/page/78,
9331,766,email_click,2025-07-23 14:09:09,/page/9,
9332,550,page_view,2025-07-25 14:09:09,/page/42,21.0
9333,359,purchase,2025-08-08 14:09:09,/page/53,
9334,309,add_to_cart,2025-07-29 14:09:09,/page/24,
9335,39,signup,2025-08-09 14:09:09,/page/31,
9336,40,purchase,2025-07-27 14:09:09,/page/68,
9337,855,add_to_cart,2025-08-01 14:09:09,/page/68,2.0
9338,278,email_click,2025-07-11 14:09:09,/page/79,
9339,636,purchase,2025-08-06 14:09:09,/page/81,
9340,220,add_to_cart,2025-07-28 14:09:09,/page/82,
9341,791,email_click,2025-07-26 14:09:09,/page/74,32.0
9342,953,purchase,2025-08-10 14:09:09,/page/100,
9343,117,add_to_cart,2025-08-09 14:09:09,/page/2,
9344,441,page_view,2025-07-27 14:09:09,/page/35,
9345,918,page_view,2025-07-23 14:09:09,/page/95,
9346,480,page_view,2025-07-23 14:09:09,/page/43,
9347,866,signup,2025-07-13 14:09:09,/page/28,
9348,54,add_to_cart,2025-07-25 14:09:09,/page/63,14.0
9349,433,add_to_cart,2025-07-11 14:09:09,/page/24,23.0
9350,533,purchase,2025-07-26 14:09:09,/page/10,
9351,153,add_to_cart,2025-08-03 14:09:09,/page/18,
9352,845,email_click,2025-08-03 14:09:09,/page/66,
9353,934,page_view,2025-07-21 14:09:09,/page/72,
9354,31,signup,2025-07-14 14:09:09,/page/2,
9355,82,email_click,2025-08-01 14:09:09,/page/42,31.0
9356,787,purchase,2025-08-05 14:09:09,/page/12,35.0
9357,760,email_click,2025-07-31 14:09:09,/page/85,
9358,715,add_to_cart,2025-07-30 14:09:09,/page/93,
9359,521,page_view,2025-07-11 14:09:09,/page/81,
9360,358,add_to_cart,2025-07-11 14:09:09,/page/94,
9361,228,purchase,2025-07-30 14:09:09,/page/64,36.0
9362,919,add_to_cart,2025-08-05 14:09:09,/page/6,
9363,788,page_view,2025-08-08 14:09:09,/page/61,37.0
9364,809,add_to_cart,2025-07-13 14:09:09,/page/35,
9365,74,add_to_cart,2025-07-30 14:09:09,/page/76,
9366,481,add_to_cart,2025-07-15 14:09:09,/page/50,
9367,874,purchase,2025-08-01 14:09:09,/page/32,39.0
9368,135,purchase,2025-07-29 14:09:09,/page/94,
9369,81,signup,2025-07-23 14:09:09,/page/71,41.0
9370,923,add_to_cart,2025-07-19 14:09:09,/page/62,
9371,894,add_to_cart,2025-08-05 14:09:09,/page/58,
9372,880,add_to_cart,2025-07-14 14:09:09,/page/94,
9373,205,email_click,2025-07-28 14:09:09,/page/55,
9374,113,signup,2025-07-27 14:09:09,/page/72,
9375,562,add_to_cart,2025-07-17 14:09:09,/page/44,
9376,505,email_click,2025-07-16 14:09:09,/page/13,
9377,158,purchase,2025-07-30 14:09:09,/page/83,
9378,322,signup,2025-08-04 14:09:09,/page/83,
9379,319,add_to_cart,2025-07-30 14:09:09,/page/10,45.0
9380,205,purchase,2025-07-14 14:09:09,/page/61,
9381,94,purchase,2025-07-29 14:09:09,/page/34,
9382,337,signup,2025-08-09 14:09:09,/page/75,
9383,562,purchase,2025-07-22 14:09:09,/page/29,
9384,176,add_to_cart,2025-07-31 14:09:09,/page/63,39.0
9385,113,page_view,2025-08-08 14:09:09,/page/87,
9386,360,purchase,2025-07-28 14:09:09,/page/6,
9387,848,add_to_cart,2025-07-17 14:09:09,/page/2,
9388,888,page_view,2025-07-11 14:09:09,/page/4,
9389,415,purchase,2025-07-18 14:09:09,/page/84,
9390,52,purchase,2025-08-05 14:09:09,/page/18,41.0
9391,164,add_to_cart,2025-08-01 14:09:09,/page/36,
9392,10,purchase,2025-07-15 14:09:09,/page/21,
9393,514,purchase,2025-08-01 14:09:09,/page/7,12.0
9394,495,add_to_cart,2025-07-29 14:09:09,/page/38,
9395,631,add_to_cart,2025-07-24 14:09:09,/page/19,1.0
9396,325,email_click,2025-07-25 14:09:09,/page/88,28.0
9397,149,page_view,2025-07-31 14:09:09,/page/73,
9398,621,purchase,2025-07-29 14:09:09,/page/36,
9399,225,page_view,2025-08-01 14:09:09,/page/3,
9400,757,add_to_cart,2025-08-07 14:09:09,/page/4,
9401,669,purchase,2025-07-28 14:09:09,/page/67,
9402,505,page_view,2025-07-30 14:09:09,/page/83,30.0
9403,534,signup,2025-07-13 14:09:09,/page/18,
9404,610,add_to_cart,2025-07-18 14:09:09,/page/59,
9405,631,add_to_cart,2025-07-26 14:09:09,/page/33,
9406,584,purchase,2025-08-05 14:09:09,/page/67,
9407,145,signup,2025-08-02 14:09:09,/page/65,
9408,459,purchase,2025-08-07 14:09:09,/page/8,
9409,357,purchase,2025-07-26 14:09:09,/page/58,2.0
9410,661,page_view,2025-08-03 14:09:09,/page/54,44.0
9411,771,email_click,2025-07-14 14:09:09,/page/16,
9412,438,signup,2025-08-04 14:09:09,/page/40,42.0
9413,756,signup,2025-07-22 14:09:09,/page/72,
9414,27,page_view,2025-08-05 14:09:09,/page/27,
9415,885,email_click,2025-07-11 14:09:09,/page/84,44.0
9416,472,page_view,2025-07-22 14:09:09,/page/86,
9417,347,email_click,2025-07-29 14:09:09,/page/43,
9418,296,page_view,2025-07-11 14:09:09,/page/72,
9419,344,page_view,2025-07-25 14:09:09,/page/26,10.0
9420,939,email_click,2025-08-08 14:09:09,/page/27,
9421,95,email_click,2025-07-14 14:09:09,/page/3,
9422,571,add_to_cart,2025-08-01 14:09:09,/page/76,1.0
9423,729,purchase,2025-07-19 14:09:09,/page/54,
9424,801,email_click,2025-07-16 14:09:09,/page/64,
9425,313,add_to_cart,2025-07-24 14:09:09,/page/18,
9426,783,signup,2025-07-30 14:09:09,/page/30,18.0
9427,204,email_click,2025-07-13 14:09:09,/page/92,
9428,516,add_to_cart,2025-07-14 14:09:09,/page/81,
9429,250,email_click,2025-07-15 14:09:09,/page/13,
9430,485,purchase,2025-08-01 14:09:09,/page/27,50.0
9431,622,email_click,2025-07-21 14:09:09,/page/46,28.0
9432,321,add_to_cart,2025-07-30 14:09:09,/page/68,
9433,447,purchase,2025-08-10 14:09:09,/page/89,4.0
9434,812,email_click,2025-08-04 14:09:09,/page/4,30.0
9435,858,purchase,2025-07-21 14:09:09,/page/33,
9436,497,email_click,2025-07-23 14:09:09,/page/17,
9437,191,add_to_cart,2025-08-10 14:09:09,/page/24,
9438,241,signup,2025-08-06 14:09:09,/page/85,
9439,160,add_to_cart,2025-08-03 14:09:09,/page/68,
9440,623,signup,2025-07-24 14:09:09,/page/8,
9441,755,signup,2025-07-20 14:09:09,/page/4,
9442,143,page_view,2025-07-30 14:09:09,/page/55,7.0
9443,773,email_click,2025-08-10 14:09:09,/page/37,
9444,829,signup,2025-08-10 14:09:09,/page/98,
9445,708,signup,2025-07-20 14:09:09,/page/61,
9446,346,add_to_cart,2025-07-27 14:09:09,/page/18,
9447,197,signup,2025-07-29 14:09:09,/page/61,
9448,749,purchase,2025-07-29 14:09:09,/page/19,
9449,343,signup,2025-07-24 14:09:09,/page/21,32.0
9450,681,page_view,2025-07-18 14:09:09,/page/93,
9451,229,signup,2025-07-19 14:09:09,/page/78,
9452,760,purchase,2025-07-11 14:09:09,/page/24,35.0
9453,55,email_click,2025-07-12 14:09:09,/page/56,
9454,596,page_view,2025-08-08 14:09:09,/page/67,
