order_id,customer_id,order_date,order_status,shipping_cost,tax_amount,total_amount
1543,448,2022-11-03,completed,9.34,111.02,1508.06
1544,448,2023-08-28,completed,19.76,68.78,948.23
1545,449,2023-03-26,completed,6.32,197.4,2671.27
1546,449,2022-10-30,completed,9.35,144.84,1964.73
1547,449,2023-07-19,completed,11.93,85.77,1169.86
1548,449,2023-06-06,returned,5.47,231.18,3126.36
1549,452,2023-03-20,completed,19.09,88.09,1208.33
1550,453,2023-08-03,cancelled,12.65,86.43,1179.44
1551,454,2023-10-13,completed,6.68,36.97,505.83
1552,455,2022-02-12,completed,1.1,8.42,114.82
1553,455,2023-08-06,completed,4.84,70.04,950.39
1554,455,2022-03-09,completed,4.08,59.16,802.77
1555,455,2022-03-09,completed,5.48,116.88,1583.42
1556,455,2022-12-17,completed,15.42,185.89,2524.94
1557,457,2023-11-12,completed,8.16,183.31,2482.87
1558,457,2023-09-01,completed,19.46,93.1,1276.3
1559,457,2022-11-04,completed,12.47,111.69,1520.34
1560,457,2022-09-12,completed,11.61,62.09,849.82
1561,457,2023-02-14,pending,10.48,117.45,1596.0
1562,457,2022-02-28,completed,10.89,208.22,2821.91
1563,457,2023-02-10,completed,14.71,78.88,1079.55
1564,458,2022-03-26,completed,19.9,52.8,732.67
1565,458,2022-04-05,cancelled,23.36,31.5,448.55
1566,458,2023-01-11,completed,16.97,52.26,722.46
1567,458,2022-02-10,completed,15.36,46.0,636.3
1568,458,2023-08-31,completed,7.29,152.51,2066.21
1569,458,2022-02-02,completed,9.83,82.39,1122.09
1570,458,2023-12-24,returned,20.37,106.9,1463.46
1571,458,2022-03-02,completed,14.69,39.93,553.75
1572,459,2022-05-10,completed,3.73,55.52,753.23
1573,459,2023-08-17,completed,5.98,223.04,3017.01
1574,459,2023-04-30,completed,16.4,50.78,701.98
1575,459,2023-05-25,returned,11.59,293.18,3969.5
1576,460,2022-07-08,completed,0.19,47.41,640.28
1577,460,2022-05-24,completed,6.0,181.62,2457.87
1578,460,2023-05-10,completed,19.29,289.2,3923.53
1579,460,2022-02-10,completed,11.37,159.54,2165.11
1580,461,2023-09-16,pending,14.3,132.92,1808.76
1581,462,2023-11-16,completed,22.61,31.77,451.46
1582,462,2022-01-03,completed,10.75,43.56,598.87
1583,462,2023-07-14,pending,23.5,95.85,1317.46
1584,463,2023-10-18,completed,19.7,229.56,3118.75
1585,463,2022-07-01,completed,13.63,84.19,1150.22
1586,463,2023-05-07,completed,0.52,125.15,1689.99
1587,463,2022-09-21,completed,10.39,153.79,2086.54
1588,463,2022-05-05,completed,21.33,3.39,67.05
1589,464,2022-10-04,completed,24.13,28.06,402.97
1590,464,2023-05-28,cancelled,19.15,244.88,3324.97
1591,464,2022-01-19,pending,22.77,226.66,3082.74
1592,465,2023-03-19,completed,2.59,260.32,3516.94
1593,465,2023-04-14,completed,9.68,137.64,1867.77
1594,465,2023-10-27,completed,8.47,69.18,942.41
1595,465,2022-03-29,completed,3.35,68.42,927.04
1596,467,2022-04-30,pending,14.82,183.04,2485.88
1597,467,2023-07-04,completed,20.55,151.5,2065.84
1598,467,2023-01-24,completed,24.98,183.22,2498.49
1599,468,2023-02-21,completed,0.57,168.56,2276.11
1600,468,2023-01-07,completed,2.83,59.83,810.48
1601,468,2022-10-11,completed,7.79,383.69,5187.58
1602,468,2022-02-11,completed,7.8,55.56,757.9
1603,468,2023-01-05,completed,10.15,23.96,333.63
1604,469,2023-07-29,completed,22.38,99.6,1367.02
1605,469,2022-04-17,pending,15.77,29.37,412.23
1606,469,2022-05-10,pending,4.23,134.67,1822.22
1607,470,2023-06-25,completed,7.32,73.52,999.8
1608,470,2023-09-24,completed,21.4,21.59,312.89
1609,470,2023-09-12,returned,12.44,24.88,348.33
1610,470,2022-09-17,completed,17.28,168.83,2296.52
1611,470,2022-08-12,completed,6.91,26.35,362.67
1612,470,2022-04-24,completed,20.75,14.18,212.19
1613,471,2023-04-03,cancelled,3.61,27.09,369.3
1614,471,2023-02-25,completed,9.47,139.11,1887.44
1615,471,2022-09-16,completed,0.08,91.78,1239.06
1616,472,2022-10-14,completed,4.43,10.08,140.48
1617,473,2023-04-11,completed,8.7,104.93,1425.2
1618,473,2022-10-04,completed,4.01,61.01,827.69
1619,473,2022-08-13,returned,24.66,339.09,4602.32
1620,473,2022-03-06,completed,14.18,21.36,302.6
1621,473,2022-09-08,completed,18.94,390.28,5287.77
1622,473,2023-03-06,completed,14.2,8.14,124.15
1623,474,2022-11-10,completed,18.02,207.03,2812.98
1624,474,2023-10-02,completed,4.91,95.52,1294.49
1625,474,2023-06-30,completed,8.34,27.29,376.71
1626,474,2022-05-21,completed,5.78,33.93,463.83
1627,474,2022-03-16,cancelled,2.57,160.72,2172.23
1628,475,2023-04-06,completed,22.33,24.78,356.88
1629,475,2022-04-06,completed,20.14,276.68,3755.37
1630,475,2022-08-10,completed,19.89,99.04,1356.89
1631,476,2023-01-01,pending,18.83,121.66,1661.26
1632,476,2022-08-03,cancelled,4.94,154.64,2092.52
1633,477,2022-07-29,returned,9.17,117.9,1600.83
1634,478,2022-06-25,completed,9.36,138.39,1877.62
1635,479,2023-06-17,pending,17.84,355.21,4813.2
1636,480,2023-09-18,completed,20.92,188.94,2571.66
1637,480,2023-04-22,completed,23.18,143.31,1957.86
1638,480,2022-07-04,completed,13.48,113.56,1546.59
1639,480,2023-07-11,completed,22.11,25.63,368.08
1640,481,2022-09-25,pending,8.3,8.8,127.13
1641,481,2022-08-14,completed,17.47,25.29,358.93
1642,481,2022-03-15,returned,10.55,238.28,3227.27
1643,481,2022-02-01,completed,2.09,101.46,1371.77
1644,481,2022-07-14,returned,12.02,78.55,1072.47
1645,481,2022-02-28,completed,19.69,249.68,3390.41
1646,481,2023-09-07,completed,16.7,121.51,1657.11
1647,482,2023-04-24,pending,0.66,116.88,1578.56
1648,483,2022-05-06,completed,5.9,95.16,1290.6
1649,483,2023-01-10,completed,7.75,132.94,1802.42
1650,484,2023-10-03,completed,11.74,242.16,3280.9
1651,484,2023-06-23,completed,4.62,64.48,875.06
1652,484,2022-05-06,pending,21.63,194.9,2652.74
1653,486,2023-10-22,completed,4.44,130.06,1760.25
1654,486,2022-03-09,pending,3.54,209.06,2825.79
1655,486,2022-09-06,pending,21.99,106.05,1453.72
1656,486,2022-11-14,completed,24.02,108.43,1487.77
1657,486,2023-01-18,completed,18.94,63.43,875.25
1658,487,2023-11-23,completed,9.23,233.19,3157.31
1659,487,2023-06-28,pending,12.63,29.45,410.16
1660,488,2023-01-13,completed,6.04,180.63,2444.5
1661,488,2023-10-17,completed,1.44,101.19,1367.53
1662,488,2023-12-27,pending,3.05,61.08,827.58
1663,489,2023-04-11,completed,13.16,24.57,344.89
1664,489,2022-07-23,completed,6.03,25.68,352.77
1665,490,2022-08-10,completed,3.37,101.34,1371.41
1666,490,2023-09-19,completed,19.03,326.19,4422.65
1667,490,2022-01-11,completed,22.79,54.85,763.23
1668,490,2023-03-01,completed,2.8,91.79,1242.0
1669,490,2022-12-08,completed,11.81,230.05,3117.53
1670,490,2023-02-06,completed,9.2,113.86,1546.34
1671,491,2023-08-12,completed,7.17,102.33,1388.68
1672,491,2023-09-14,completed,15.05,52.88,728.96
1673,491,2022-04-05,pending,6.38,103.22,1399.81
1674,491,2022-10-29,completed,3.25,75.63,1024.27
1675,492,2023-12-12,completed,2.4,72.7,983.8
1676,492,2022-02-26,completed,13.01,65.66,899.45
1677,492,2022-01-28,completed,9.66,129.91,1763.43
1678,492,2023-03-17,completed,12.73,50.07,688.68
1679,492,2023-07-29,completed,16.1,63.74,876.56
1680,492,2022-02-11,completed,2.9,85.97,1163.48
1681,492,2023-11-15,completed,22.82,116.07,1589.77
1682,492,2022-02-18,pending,12.68,193.63,2626.74
1683,492,2023-12-25,completed,14.32,268.74,3642.25
1684,493,2023-11-26,completed,19.03,130.27,1777.64
1685,493,2022-01-22,completed,19.31,138.79,1892.99
1686,493,2022-08-17,completed,7.36,50.08,683.39
1687,493,2023-12-18,completed,0.57,160.86,2172.2
1688,493,2023-09-14,completed,5.51,306.07,4137.5
1689,493,2023-11-11,completed,2.95,72.94,987.64
1690,495,2022-05-31,completed,10.16,75.09,1023.85
1691,495,2022-12-19,cancelled,10.17,1.39,28.88
1692,496,2023-05-09,completed,20.22,106.16,1453.34
1693,496,2022-07-14,completed,20.18,122.0,1667.19
1694,496,2022-06-02,completed,6.02,88.23,1197.13
1695,496,2022-08-18,completed,0.02,156.44,2111.92
1696,496,2023-09-19,cancelled,8.37,15.51,217.72
1697,496,2022-02-27,completed,15.3,153.43,2086.61
1698,497,2023-10-07,completed,13.05,164.96,2240.04
1699,497,2023-02-05,completed,4.06,127.84,1729.91
1700,497,2023-05-19,completed,18.12,205.93,2798.16
1701,498,2023-06-21,completed,16.87,42.53,591.06
1702,498,2022-06-25,completed,5.07,95.73,1297.44
1703,498,2023-01-24,returned,2.82,262.22,3542.81
1704,498,2023-04-04,completed,1.86,220.53,2978.97
1705,498,2022-10-19,completed,24.87,43.95,618.22
1706,498,2023-07-02,completed,2.71,122.46,1655.95
1707,499,2022-07-11,cancelled,1.88,100.69,1361.16
1708,499,2022-07-06,completed,2.56,135.08,1826.14
1709,499,2022-12-15,pending,18.36,183.93,2501.39
1710,499,2023-06-12,completed,4.43,154.11,2084.87
1711,499,2023-08-26,cancelled,13.61,255.71,3465.75
1712,500,2023-06-15,pending,19.5,59.1,817.29
1713,500,2022-03-28,completed,16.47,46.59,645.42
1714,500,2023-02-07,returned,16.97,91.67,1254.46
1715,500,2022-03-16,completed,13.07,96.28,1312.83
1716,500,2023-09-01,completed,23.87,219.59,2988.29
1717,501,2022-02-04,completed,23.78,140.03,1914.16
1718,501,2022-09-14,pending,12.68,147.92,2009.63
1719,501,2022-03-09,completed,16.18,155.79,2119.38
1720,501,2023-03-28,completed,2.29,66.6,901.38
1721,501,2023-11-04,completed,4.67,243.18,3287.59
1722,501,2023-10-01,completed,14.36,123.23,1677.98
1723,502,2023-06-29,completed,7.96,263.35,3563.24
1724,503,2023-02-04,completed,9.52,219.41,2971.59
1725,503,2023-06-21,completed,9.83,197.49,2675.95
1726,503,2022-08-16,completed,21.66,126.79,1733.35
1727,504,2022-03-23,completed,17.11,139.6,1901.74
1728,506,2023-08-13,pending,4.3,177.86,2405.45
1729,506,2022-01-27,completed,23.79,214.17,2915.12
1730,506,2022-09-25,completed,5.61,183.2,2478.86
1731,506,2023-08-14,pending,1.86,48.56,657.44
1732,506,2022-06-18,completed,1.17,150.68,2035.31
1733,506,2022-12-02,completed,5.06,48.0,653.04
1734,506,2023-05-03,completed,18.2,111.0,1516.64
1735,507,2022-03-31,completed,0.88,105.33,1422.83
1736,507,2023-09-12,completed,18.31,12.14,182.2
1737,507,2023-06-11,returned,13.17,115.22,1568.6
1738,507,2022-11-29,pending,21.6,201.22,2738.06
1739,507,2023-10-10,completed,8.49,328.02,4436.8
1740,509,2023-03-15,completed,24.63,35.39,502.44
1741,509,2022-02-13,completed,3.9,59.04,800.96
1742,509,2022-04-29,completed,19.98,82.11,1128.45
1743,509,2023-07-23,cancelled,18.45,23.89,341.02
1744,509,2023-06-17,completed,13.12,243.88,3305.55
1745,509,2023-10-15,pending,19.72,113.65,1554.0
1746,510,2023-01-13,completed,7.2,32.37,444.21
1747,510,2022-06-27,completed,17.69,8.26,129.26
1748,510,2022-03-06,completed,3.16,65.22,883.6
1749,510,2023-07-21,completed,11.58,30.86,428.24
1750,510,2023-02-18,completed,12.97,15.47,221.84
1751,510,2022-07-05,completed,22.5,193.11,2629.46
1752,511,2022-11-30,pending,3.56,89.65,1213.8
1753,511,2023-01-27,completed,22.49,238.97,3248.54
1754,511,2023-03-30,completed,19.68,117.78,1609.66
1755,511,2022-01-30,completed,8.15,142.31,1929.31
1756,512,2023-02-26,completed,22.04,64.27,889.73
1757,512,2023-11-05,completed,21.35,20.12,293.01
1758,512,2023-07-18,completed,3.6,76.91,1041.92
1759,513,2023-07-08,completed,5.08,198.9,2690.26
1760,514,2022-01-21,completed,14.28,104.28,1422.03
1761,514,2023-04-03,returned,15.09,151.57,2061.32
1762,514,2022-08-08,completed,12.26,177.89,2413.76
1763,515,2022-04-11,completed,3.37,153.08,2069.98
1764,515,2022-09-29,completed,19.02,286.76,3890.25
1765,515,2023-12-23,completed,21.96,125.03,1709.92
1766,515,2023-08-10,completed,21.38,198.51,2701.21
1767,515,2023-08-24,completed,18.73,17.19,250.78
1768,516,2022-10-11,completed,16.34,72.62,996.71
1769,516,2022-02-19,completed,15.83,118.03,1609.24
1770,516,2023-04-17,completed,10.25,37.44,515.74
1771,517,2022-04-26,completed,9.56,2.44,42.51
1772,517,2023-09-25,completed,18.04,231.27,3140.19
1773,517,2022-02-07,completed,7.34,54.73,746.2
1774,517,2023-04-12,completed,16.27,33.38,466.87
1775,517,2023-07-26,completed,17.08,160.64,2185.77
1776,517,2023-01-11,completed,24.86,185.23,2525.52
1777,517,2023-08-06,completed,14.91,102.25,1395.25
1778,517,2022-08-23,completed,24.22,16.56,247.72
1779,517,2023-01-03,completed,13.74,243.76,3304.46
1780,518,2022-02-25,completed,10.56,118.22,1606.58
1781,519,2023-03-30,completed,17.97,69.18,951.87
1782,520,2022-01-23,completed,10.31,57.46,785.96
1783,520,2022-09-25,completed,23.82,104.98,1441.04
1784,520,2022-10-20,completed,0.81,24.95,337.67
1785,520,2023-02-20,cancelled,23.91,222.43,3026.73
1786,520,2022-09-15,completed,11.99,37.8,522.31
1787,520,2022-01-03,completed,2.76,196.16,2650.94
1788,521,2022-04-03,completed,12.22,97.47,1328.09
1789,521,2022-04-21,completed,24.36,8.46,138.61
1790,521,2022-02-13,completed,10.21,18.91,265.47
1791,521,2022-08-23,pending,8.3,29.91,412.11
1792,522,2023-06-28,completed,23.85,126.84,1736.15
1793,522,2023-06-25,returned,16.91,156.79,2133.56
1794,522,2022-07-25,completed,15.17,145.23,1975.76
1795,523,2023-03-24,completed,20.58,9.94,154.72
1796,524,2022-09-04,completed,20.77,119.77,1637.69
1797,524,2022-03-11,cancelled,19.88,59.51,823.3
1798,525,2023-04-24,completed,3.11,70.7,957.56
1799,525,2023-07-31,completed,18.93,25.74,366.46
1800,525,2023-09-18,pending,15.22,37.4,520.14
1801,525,2023-09-05,returned,20.54,128.84,1759.89
1802,525,2023-03-01,pending,9.56,146.79,1991.28
1803,527,2022-06-28,completed,19.05,197.98,2691.73
1804,527,2023-04-02,completed,20.18,14.55,216.57
1805,527,2023-03-18,completed,21.2,84.99,1168.57
1806,527,2023-07-08,completed,21.11,5.91,100.84
1807,528,2022-06-12,completed,16.52,76.23,1045.58
1808,528,2022-04-08,completed,21.24,232.38,3158.38
1809,528,2023-04-01,completed,24.06,262.88,3572.93
1810,528,2022-05-04,completed,11.28,253.47,3433.08
1811,529,2022-01-12,completed,13.48,10.97,161.61
1812,530,2022-02-17,completed,10.47,59.64,815.61
1813,530,2023-09-02,completed,10.08,20.83,291.25
1814,530,2023-05-27,completed,16.86,358.57,4857.57
1815,530,2022-02-21,cancelled,6.68,155.11,2100.61
1816,530,2022-10-18,completed,16.85,164.48,2237.36
1817,531,2022-02-16,completed,22.12,104.52,1433.18
1818,531,2023-04-09,completed,12.79,12.12,176.45
1819,531,2022-05-26,completed,4.0,97.8,1324.3
1820,531,2023-08-11,completed,24.0,78.66,1085.94
1821,532,2022-02-12,completed,22.01,93.95,1290.32
1822,532,2023-08-13,pending,1.7,4.3,59.7
1823,532,2022-03-17,completed,5.36,31.6,431.94
1824,532,2023-11-09,completed,18.89,188.91,2569.12
1825,532,2022-02-14,cancelled,22.96,91.14,1253.4
1826,532,2022-10-13,completed,18.76,97.69,1337.56
1827,532,2023-03-03,completed,10.05,59.35,811.24
1828,533,2022-03-08,completed,19.31,124.76,1703.55
1829,534,2023-07-14,completed,13.53,37.8,523.83
1830,534,2023-07-19,completed,3.64,104.91,1419.88
1831,535,2023-02-08,completed,15.66,264.06,3580.52
1832,535,2023-02-10,completed,17.41,213.84,2904.29
1833,535,2022-05-08,completed,15.34,221.33,3003.35
1834,536,2023-03-09,completed,17.07,65.65,903.31
1835,536,2023-07-23,completed,20.19,99.65,1365.41
1836,537,2022-04-13,completed,12.87,130.35,1772.65
1837,537,2023-08-10,completed,7.53,119.26,1617.56
1838,537,2023-01-21,completed,24.97,152.75,2087.12
1839,537,2023-03-23,completed,6.55,26.28,361.29
1840,537,2023-01-08,completed,12.25,344.64,4664.88
1841,537,2022-01-30,completed,10.63,84.84,1156.01
1842,538,2023-10-11,completed,4.61,131.98,1786.28
1843,538,2023-11-23,pending,10.64,41.93,576.75
1844,539,2023-05-05,cancelled,17.35,144.41,1966.84
1845,539,2022-04-05,completed,9.31,245.02,3317.03
1846,539,2023-05-08,completed,17.77,193.41,2628.77
1847,539,2023-02-23,completed,19.81,44.42,619.42
1848,539,2022-02-24,completed,5.1,182.85,2473.59
1849,539,2023-01-31,completed,21.66,137.92,1883.6
1850,540,2022-09-17,completed,9.05,105.58,1434.34
1851,540,2022-12-13,completed,18.49,12.01,180.63
1852,540,2024-01-01,completed,24.62,280.66,3813.57
1853,540,2022-03-28,completed,11.27,142.95,1941.14
1854,540,2023-07-23,completed,13.47,39.87,551.77
1855,541,2023-07-10,completed,1.52,77.04,1041.62
1856,541,2022-02-12,completed,6.37,62.88,855.2
1857,541,2023-07-13,completed,12.58,142.85,1941.05
1858,541,2022-01-13,completed,0.89,28.83,390.15
1859,541,2023-02-10,completed,11.01,308.91,4181.27
1860,541,2023-06-29,completed,5.26,332.56,4494.78
1861,541,2022-09-04,completed,16.09,56.08,773.21
1862,542,2023-05-30,completed,12.81,222.52,3016.81
1863,542,2022-06-08,completed,22.12,211.07,2871.59
1864,543,2022-04-02,completed,21.55,218.54,2971.88
1865,543,2023-08-05,completed,19.81,100.62,1378.18
1866,543,2023-02-06,returned,23.0,131.46,1797.68
1867,543,2022-02-20,completed,17.79,99.21,1357.18
1868,544,2023-03-21,completed,9.49,20.71,289.08
1869,544,2023-10-09,completed,14.92,118.81,1618.88
1870,544,2023-07-21,completed,7.23,111.62,1514.04
1871,544,2023-07-18,completed,16.04,100.47,1372.43
1872,545,2022-04-11,completed,0.87,92.13,1244.63
1873,545,2022-01-04,completed,9.25,115.31,1565.94
1874,545,2023-12-07,completed,1.15,170.18,2298.55
1875,545,2023-12-27,completed,2.26,41.95,568.57
1876,545,2023-09-21,completed,20.45,217.12,2951.55
1877,545,2023-07-02,completed,18.14,179.06,2435.48
1878,545,2023-06-26,completed,24.88,113.64,1558.98
1879,545,2023-01-22,completed,0.58,136.12,1838.15
1880,546,2022-11-06,cancelled,24.44,168.38,2297.61
1881,547,2023-04-13,returned,7.27,18.63,258.73
1882,548,2022-10-31,pending,9.63,71.83,979.38
1883,548,2022-10-15,completed,2.3,176.5,2385.09
1884,549,2022-09-28,returned,18.03,126.86,1730.64
1885,549,2022-02-16,completed,7.97,142.35,1929.67
1886,549,2023-02-13,returned,5.49,153.26,2074.55
1887,549,2023-04-27,completed,24.8,286.84,3897.16
1888,549,2023-12-07,completed,6.55,135.38,1834.24
1889,549,2022-03-09,completed,1.47,160.24,2164.76
1890,550,2023-09-18,completed,4.45,127.57,1726.59
1891,550,2023-03-28,completed,1.33,124.3,1679.38
1892,550,2023-06-01,completed,14.35,137.24,1867.06
1893,551,2023-02-28,pending,14.83,170.43,2315.64
1894,551,2022-05-25,completed,24.44,101.32,1392.31
1895,551,2022-03-14,completed,0.89,112.76,1523.15
1896,551,2023-04-25,completed,22.31,136.97,1871.38
1897,551,2022-09-05,completed,8.43,87.87,1194.63
1898,553,2023-03-22,completed,0.97,240.28,3244.72
1899,553,2022-07-01,returned,7.95,189.7,2568.84
1900,554,2023-07-08,completed,1.19,159.25,2151.02
1901,554,2022-12-10,completed,8.81,49.89,682.27
1902,554,2022-12-08,completed,22.56,93.38,1283.22
1903,555,2022-08-28,completed,2.49,62.67,848.5
1904,555,2023-02-02,completed,2.37,64.75,876.46
1905,556,2023-12-23,returned,23.56,201.96,2749.99
1906,556,2022-10-02,pending,17.47,39.93,556.52
1907,557,2022-03-26,completed,16.67,107.56,1468.77
1908,557,2022-03-02,completed,0.26,309.98,4185.05
1909,557,2023-11-02,completed,17.16,158.35,2154.94
1910,557,2023-04-20,completed,14.87,57.13,786.14
1911,559,2023-08-28,completed,16.85,26.92,380.32
1912,559,2022-03-09,completed,1.2,166.51,2249.09
1913,559,2022-12-23,returned,3.15,17.59,240.66
1914,560,2023-06-03,completed,15.29,171.1,2325.17
1915,560,2022-12-11,completed,22.01,159.69,2177.78
1916,560,2023-02-22,pending,24.09,122.51,1677.94
1917,560,2023-12-14,completed,22.39,213.92,2910.31
1918,560,2023-12-17,completed,24.08,53.05,740.23
1919,560,2022-01-09,completed,5.45,45.8,623.78
1920,560,2022-04-19,completed,11.48,132.74,1803.45
1921,561,2022-08-15,pending,7.69,29.7,408.63
1922,562,2022-02-02,completed,14.28,133.58,1817.63
1923,562,2022-01-15,completed,3.79,32.38,440.91
1924,562,2022-08-14,returned,19.86,211.1,2869.74
1925,562,2023-08-03,completed,21.52,89.06,1223.88
1926,562,2023-03-10,pending,7.79,143.47,1944.63
1927,562,2023-01-14,completed,8.84,65.86,897.9
1928,562,2022-05-10,completed,0.03,101.48,1370.07
1929,562,2022-06-22,completed,2.47,272.2,3677.21
1930,563,2022-04-25,completed,12.58,57.08,783.18
1931,564,2022-11-17,completed,14.22,132.58,1804.11
1932,564,2023-05-06,completed,13.37,279.87,3791.56
1933,565,2023-11-05,pending,2.4,81.0,1095.85
1934,565,2022-06-09,returned,1.48,39.8,538.8
1935,565,2022-10-13,completed,16.37,106.95,1460.24
1936,566,2023-01-04,completed,14.43,116.0,1580.41
1937,566,2022-05-11,completed,0.9,84.45,1141.03
1938,566,2022-05-15,returned,3.26,252.09,3406.42
1939,566,2023-03-04,completed,8.39,32.64,448.99
1940,566,2022-01-03,completed,17.05,95.66,1308.48
1941,566,2022-08-25,pending,23.37,54.25,755.8
1942,567,2022-06-15,pending,24.77,106.3,1459.77
1943,567,2023-12-04,pending,24.46,31.24,446.26
1944,569,2023-09-15,completed,1.02,152.61,2061.27
1945,569,2022-01-30,completed,6.59,79.6,1081.24
1946,569,2023-02-20,completed,13.93,121.09,1648.67
1947,569,2023-12-19,cancelled,9.85,92.58,1259.72
1948,569,2022-11-07,completed,14.53,77.35,1058.81
1949,569,2022-07-13,completed,17.93,71.3,980.48
1950,569,2022-05-31,completed,6.39,157.09,2127.05
1951,570,2023-06-12,completed,21.25,60.38,836.34
1952,570,2023-09-01,completed,23.76,247.96,3371.26
1953,570,2022-08-14,completed,5.03,147.1,1990.83
1954,570,2023-11-14,completed,1.44,244.31,3299.61
1955,570,2023-02-20,pending,0.7,158.85,2145.21
1956,571,2023-04-10,completed,10.03,165.12,2239.11
1957,572,2022-10-05,completed,9.83,185.01,2507.42
1958,572,2022-01-09,returned,14.32,191.26,2596.29
1959,572,2022-07-06,completed,2.82,80.01,1082.95
1960,572,2023-08-26,pending,24.68,69.55,963.55
1961,572,2023-08-21,completed,4.89,136.69,1850.22
1962,572,2022-08-07,completed,17.96,50.93,705.49
1963,572,2023-11-05,completed,19.26,187.0,2543.71
1964,572,2022-05-05,pending,12.39,182.99,2482.81
1965,573,2023-11-05,completed,6.98,163.97,2220.55
1966,573,2023-10-29,completed,22.26,124.62,1704.57
1967,573,2022-06-01,completed,5.56,87.19,1182.57
1968,573,2022-03-05,completed,16.14,84.75,1160.28
1969,573,2022-06-06,completed,20.34,141.04,1924.34
1970,574,2022-03-09,completed,7.73,138.82,1881.8
1971,574,2023-08-11,completed,17.31,30.71,431.92
1972,574,2023-06-26,completed,20.15,36.41,511.69
1973,574,2022-07-23,completed,3.04,151.65,2050.26
1974,574,2023-10-09,completed,21.4,72.81,1004.39
1975,574,2023-11-07,completed,17.07,26.09,369.34
1976,576,2023-09-23,completed,4.75,232.3,3140.85
1977,576,2023-03-14,pending,2.18,62.46,845.43
1978,577,2023-02-03,completed,15.18,97.29,1328.64
1979,577,2022-07-24,returned,9.53,11.37,163.08
1980,577,2023-02-10,completed,2.49,261.42,3531.62
1981,577,2022-09-22,completed,19.48,120.22,1642.45
1982,577,2023-12-31,completed,12.71,36.74,508.75
1983,577,2022-06-07,completed,8.65,451.73,6107.05
1984,577,2022-12-12,completed,5.28,20.59,283.27
1985,577,2023-10-13,completed,19.76,90.05,1235.41
1986,580,2022-08-30,completed,0.16,141.83,1914.87
1987,580,2023-11-07,completed,1.79,252.25,3407.11
1988,581,2022-03-06,pending,7.85,88.84,1207.15
1989,582,2023-11-07,completed,1.68,33.88,459.04
1990,582,2022-03-21,cancelled,14.16,84.08,1149.25
1991,582,2022-08-05,completed,14.77,128.81,1753.75
1992,582,2023-11-14,completed,0.37,251.98,3402.06
1993,582,2023-09-28,completed,10.09,277.89,3761.57
1994,582,2022-07-09,completed,3.3,216.41,2924.87
1995,582,2022-08-31,returned,21.02,166.84,2273.37
1996,583,2022-07-27,completed,2.88,27.38,372.5
1997,583,2022-07-12,completed,0.77,154.93,2092.36
1998,583,2023-05-13,completed,20.19,117.75,1609.78
1999,583,2023-03-07,pending,24.2,192.39,2621.48
2000,584,2022-04-02,completed,10.49,103.91,1413.24
2001,584,2022-02-03,completed,0.58,58.68,792.76
2002,584,2023-01-31,completed,24.38,137.53,1881.0
2003,586,2022-02-20,completed,17.37,84.28,1155.13
2004,586,2023-09-21,completed,7.25,267.53,3618.88
2005,586,2022-10-27,pending,18.63,224.3,3046.69
2006,586,2023-08-27,pending,6.11,306.87,4148.82
2007,587,2023-12-18,completed,14.03,35.72,496.22
2008,587,2023-05-04,completed,18.09,169.46,2305.85
2009,587,2022-10-04,completed,2.49,94.71,1281.04
2010,588,2022-03-04,completed,17.28,61.32,845.06
2011,589,2023-05-06,completed,8.17,75.51,1027.54
2012,590,2023-08-04,completed,10.82,35.97,496.42
2013,590,2022-12-31,completed,2.67,103.98,1406.4
2014,590,2022-12-08,completed,21.46,220.75,3001.61
2015,590,2022-01-03,completed,13.88,130.55,1776.31
2016,591,2022-12-02,completed,9.91,55.56,759.99
2017,591,2022-07-29,completed,7.42,32.32,443.69
2018,591,2022-09-12,completed,4.87,104.35,1413.64
2019,593,2023-12-11,completed,16.87,258.04,3500.37
2020,593,2022-10-15,completed,9.54,87.4,1189.41
2021,593,2022-11-23,completed,1.46,108.61,1467.75
2022,593,2023-09-17,completed,23.61,202.52,2757.64
2023,593,2023-10-01,completed,19.83,6.07,101.78
2024,593,2023-02-15,completed,14.34,35.21,489.68
2025,594,2022-08-24,pending,0.55,122.14,1649.4
2026,595,2023-11-18,completed,22.52,113.55,1555.42
2027,595,2022-02-28,pending,4.34,108.15,1464.35
2028,596,2022-09-22,cancelled,20.4,11.93,181.42
2029,596,2023-07-08,completed,7.4,97.6,1324.95
2030,597,2022-01-17,completed,2.27,32.43,440.12
2031,597,2023-01-18,completed,1.46,222.8,3009.2
2032,597,2023-05-23,completed,8.03,143.16,1940.66
2033,597,2023-01-04,completed,16.0,64.59,887.93
2034,597,2022-12-14,completed,12.64,13.21,191.01
2035,597,2022-02-11,completed,20.07,204.25,2777.45
2036,597,2022-03-20,completed,19.86,4.17,76.15
2037,597,2022-02-18,completed,2.98,159.14,2151.36
2038,598,2022-03-17,completed,11.36,24.44,341.32
2039,598,2022-02-06,returned,19.95,89.61,1229.65
2040,598,2023-12-13,completed,8.87,216.03,2925.31
2041,598,2022-07-06,returned,4.09,84.05,1138.82
2042,598,2022-09-24,completed,14.78,73.01,1000.46
2043,599,2022-01-19,completed,7.62,240.33,3252.06
2044,600,2022-03-15,completed,15.3,175.15,2379.85
2045,600,2023-11-05,completed,5.23,117.24,1587.97
